Final Stats
Block,orgTotal,startOrg,orgAlive,endTurn,forcedReproductionEvents,unableToActTurns,starveDeath,woundDeath,fightDeath,cullDeath,reproductionDeath,foodHarvest,foodReap,foodConsumed,foodShared,foodStolen,replenishedAmount,asexualReproductionEvents,sexualReproductionEvents,shareEvents,theftEvents,fightEvents,harvestEvents,reapEvents,consumeEvents,replenishEvents,wanderMoves,moveMoves,huntMoves,
Final,380.0,200.0,44.0,999.0,2.0,0.0,62.0,18.0,242.0,14.0,0.0,15752.0,743.0,10525.0,1110.0,1211.0,71643.0,140.0,0.0,43.0,110.0,242.0,136051.0,83.0,1152.0,143.0,19400.0,529.0,0.0,
0,200.0,200.0,34.0,499.0,1.0,0.0,48.0,15.0,103.0,0.0,0.0,8311.0,485.0,5865.0,157.0,379.0,0.0,0.0,0.0,12.0,47.0,103.0,63871.0,43.0,676.0,0.0,10311.0,282.0,0.0,
1,380.0,200.0,44.0,999.0,2.0,0.0,14.0,3.0,139.0,14.0,0.0,7441.0,258.0,4660.0,953.0,832.0,71643.0,140.0,0.0,31.0,63.0,139.0,72180.0,40.0,476.0,143.0,9089.0,247.0,0.0,

number,name,age,generation,cycle,birthTurn,deathTurn,deathReason,parents,gene_Osteo_Pathway_Multiplier,gene_Osteo_Length_ECM,gene_Osteo_Width_ECM,gene_Osteo_Morphogenetic_Protein1,gene_Osteo_Morphogenetic_Protein2,gene_Osteo_Morphogenetic_Protein3,gene_Myo_Pathway_Multiplier,gene_Myo_Fast_Twitch_ECM,gene_Myo_Slow_Twitch_ECM,gene_Myo_Morphogenetic_Protein1,gene_Myo_Morphogenetic_Protein2,gene_Myo_Morphogenetic_Protein3,gene_Neuro_Pathway_Multiplier,gene_Neuro_3d_ECM,gene_Neuro_Morphogenetic_Protein_SensoryResolution,gene_Neuro_Morphogenetic_Protein_Hostile,gene_Neuro_Morphogenetic_Protein_Neutral,gene_Neuro_Morphogenetic_Protein_SelfProjectionPotential,gene_Neuro_Morphogenetic_Protein_MoodNegative,gene_Neuro_Morphogenetic_Protein_MoodPositive,gene_Neuro_Morphogenetic_Protein_Fight,gene_Neuro_Morphogenetic_Protein_Flight,weight,limbLength,boneDiameter,limbStructuralStrength,osteocyteGenesisEfficiency,muscleMass,muscleProteinSynthesis,myocyteGenesisEfficiency,muscleSpeed,muscleEndurance,muscleStrength,neuralMass,perceptionRadius,hostility,moodPositive,fightResponse,colonialCognitionCapacity,neurocyteGenesisEfficiency,eyeSize,cranialSize,facialLength,facialWidth,generalPhenotype,agreeability,speedOfLocomotion,fightingEffectiveness,resourceCarryingCapacity,crit,dodge,maxHp,
11,Tywin11,217,0,gd,0,217,Fight,Simulator,0.7284994177347209,0.1325443011662233,0.8674556988337767,0.8148119982354781,0.34253964752862187,0.9782135031924356,0.9463427894926064,0.06917061315791673,0.9308293868420833,0.7184338143858174,0.08365685155858149,0.820733299861778,0.11036240512098716,0.2436017349463564,0.7576025944118855,0.3198466610269777,0.6801533389730223,0.8498407242421568,0.9879487567236372,0.012051243276362755,0.4147141918692374,0.5852858081307626,0.6533224761950667,0.1325443011662233,0.8674556988337767,0.15279662274905598,0.7185127968851954,0.820733299861778,0.820733299861778,5.310545227612321,0.08427903823271937,0.8941306911819815,0.3542295892158068,0.2436017349463564,0.500602164679121,0.5769488544376538,0.12782648911135958,0.5696376872661922,0.5467212295942566,0.012262489457887462,0.5236616971366888,0.13668030739856415,0.03313607529155582,0.038199155687263994,3.0,0.42305114556234624,0.1919999803910504,0.25859332854873285,0.6285678913746673,0.1827013012097673,0.18890042066395604,2.0137735046518013,
12,Renly12,505,0,grd,0,505,Starvation,Simulator,0.3415534382668527,0.898847523352315,0.10115247664768501,0.857811145033229,0.17143525625620237,0.9730343290554931,0.3664589549949162,0.608639890191134,0.39136010980886604,0.4009813523344653,0.6089630886499114,0.10929722474592907,0.2973203022912324,0.5422306270973954,0.5857695029012426,0.5256788841493977,0.4743211158506023,0.5938400620506246,0.8548619870994849,0.1451380129005151,0.21620264147385848,0.7837973585261415,0.2816106825689811,0.898847523352315,0.10115247664768501,8.886065404834417,0.537077521375726,0.10929722474592907,0.10929722474592907,4.550041480095895,5.568667380219127,0.29733914812122036,3.811557969519825,0.5422306270973954,0.5640000649993191,0.5951352178122207,0.34368431999895527,0.4209640451902456,0.5680353445740101,0.03303558914347027,0.5660177047866646,0.14200883614350251,0.22471188083807875,2.2215163512086042,3.0,0.4048647821877793,3.935499172316692,4.911927628122054,1.6299194809235396,0.4066729703230466,2.7592237716521435,1.706718196871697,
13,Eddard13,26,0,gd,0,26,Starvation,Simulator,0.9272946849119009,0.384413203876679,0.615586796123321,0.3982689379141391,0.4921808101731272,0.438188850442363,0.7063036191694658,0.6369041968575276,0.36309580314247236,0.3333613122769902,0.6985031442109652,0.869385836775635,0.1535416061725675,0.5693110876768657,0.8348496540854433,0.27576062875689555,0.7242393712431044,0.9581197980473773,0.6811943067143551,0.3188056932856449,0.75372463943964,0.24627536056036003,0.6847221991610131,0.384413203876679,0.615586796123321,0.6244662918333115,0.6366455936706862,0.869385836775635,0.869385836775635,5.455740958453325,0.7325909508943328,0.5318591476868599,0.6656803498251752,0.5693110876768657,0.7020803708811545,0.4892387338678127,0.4440583904812553,0.6381574055664594,0.7637154428621216,0.01706017846361861,0.732897906871638,0.1909288607155304,0.09610330096916975,0.15611657295832787,3.0,0.5107612661321873,0.6627084074555724,0.6842630045964123,0.5671172262998673,0.42698331575764925,0.584133376889598,2.03648224352921,
14,Tywin14,228,0,gd,0,228,Fight,Simulator,0.7257657313845104,0.2748198332272134,0.7251801667727866,0.9328993964096604,0.4460409125907232,0.37472658531658376,0.7511824309193977,0.7833980204690022,0.2166019795309978,0.3913362315189519,0.6835839066780772,0.20678992626685533,0.4439122567344266,0.10553501868762605,0.2914501786190331,0.6293001432651323,0.3706998567348677,0.35682874221243144,0.86752582649369,0.13247417350630997,0.381418165418016,0.618581834581984,0.3501549948944255,0.2748198332272134,0.7251801667727866,0.3789676632363277,0.6410396714171975,0.20678992626685533,0.20678992626685533,4.205093906092,3.788376129396428,0.213331295109617,2.596694517967491,0.10553501868762605,0.19849259865332958,0.6242064924397056,0.11900459609696801,0.5670095567946924,0.23118188045002874,0.04932358408160295,0.21483723955167916,0.057795470112507186,0.06870495830680334,0.09474191580908192,1.0,0.3757935075602944,2.5999446761960776,2.3616256978636088,1.0855986977958982,0.07915126401571954,1.7596802054692917,1.6318190538636002,
15,Tyrion15,26,0,gd,0,26,Starvation,Simulator,0.20510980663144285,0.6658158080373746,0.3341841919626254,0.3854741487712594,0.37974107809640234,0.9646016695636505,0.20317140560947922,0.941302295780404,0.05869770421959597,0.6824941712866084,0.9657941279696419,0.7670339731006149,0.3189906826844451,0.7118140999742314,0.10731463024621735,0.5157914456260188,0.48420855437398125,0.2783127713308452,0.8284345068816259,0.1715654931183741,0.591578453025733,0.408421546974267,0.621014315891243,0.6658158080373746,0.3341841919626254,1.9923617694993734,0.42800730193883957,0.7670339731006149,0.7670339731006149,3.9499604182922265,1.2271976585017956,0.2948097938466023,0.9164017036167311,0.7118140999742314,0.40956436511022437,0.5860564881269112,0.44168979654630275,0.5818808994080187,0.4950634356525383,0.03544340918716057,0.4523139003813813,0.12376585891313457,0.16645395200934365,0.49809044237484335,2.0,0.41394351187308875,1.042111469242909,1.1812182419406922,0.5545710350530829,0.5338605749806735,0.8726945044888305,1.4711370431394089,
16,Ned16,34,0,gd,0,34,Fight,Simulator,0.7544673563168279,0.10306411427725937,0.8969358857227406,0.8619377637931717,0.9330674217527986,0.05641463108210465,0.6692941775158571,0.8241309597211829,0.1758690402788171,0.12908305721256952,0.8191392823905421,0.05194784057207602,0.8088658697951236,0.019621931972618967,0.1726131078846076,0.7425893607368784,0.2574106392631216,0.7150052101284895,0.32411324554985355,0.6758867544501465,0.5291968648666455,0.4708031351333545,0.29605733420165536,0.10306411427725937,0.8969358857227406,0.11490689124809794,0.6720709058523462,0.05194784057207602,0.05194784057207602,4.355370025054477,15.864585527433555,0.13456197370990342,10.621244342859004,0.019621931972618967,0.09611751992861328,0.5166756515716829,0.3477543432113827,0.5568287595233978,0.36731357105055423,0.08987398553279152,0.23171554548958376,0.09182839276263856,0.02576602856931484,0.028726722812024486,1.0,0.48332434842831706,10.48541830362549,9.403047915523704,3.9450375752702453,0.014716448979464225,6.995184352076815,1.7057716388132051,
17,Joffrey17,997,0,gr,0,Alive,Survived,Simulator,0.6268080883863869,0.5444403286697139,0.4555596713302861,0.3160375369942313,0.7410108400554879,0.257335965813419,0.718145502598101,0.27607488057980945,0.7239251194201906,0.03988924147007755,0.5893665750676496,0.5913111311453646,0.17901336826301717,0.08905937383391582,0.5649125823117511,0.03383838943188544,0.9661616105681146,0.19774199567286188,0.17764219028122485,0.8223578097187751,0.3987260517679617,0.6012739482320383,0.4740789198000423,0.5444403286697139,0.4555596713302861,1.1951021192896338,0.5136001039271825,0.5913111311453646,0.5913111311453646,4.294026168560472,0.46688598613906485,0.6797204566619152,0.5378308096466816,0.08905937383391582,0.32698597807283347,0.3028701449282776,0.4557085917763455,0.4111534141719639,0.14340068475338885,0.019890374251446352,0.23519333141311116,0.03585017118834721,0.13611008216742848,0.29877552982240846,1.0,0.6971298550717224,0.5259792058757708,0.6212802924813803,0.615826027929812,0.06679453037543687,0.3729176473756595,1.6091722155797001,
18,Arya18,114,0,gd,0,114,Fight,Simulator,0.38124201087776177,0.7768499198024561,0.2231500801975439,0.14380370221925498,0.11605038463552497,0.4383471523574358,0.5206522492405532,0.15145939533516306,0.8485406046648369,0.5530260101732614,0.9614057366221248,0.4869752637805215,0.5331976836100796,0.48923601359467817,0.06478326556843184,0.4986768750407815,0.5013231249592185,0.20825812461226678,0.9396350134238058,0.06036498657619416,0.37362979108578287,0.6263702089142171,0.45333026930482667,0.7768499198024561,0.2231500801975439,3.481289001172434,0.29213705219354785,0.4869752637805215,0.4869752637805215,3.881583691992101,0.3110207162461242,0.7280188243700652,0.4500200856207712,0.48923601359467817,0.277009639581555,0.6095779721161468,0.27480050008543616,0.5205092635505691,0.3487470691034725,0.05924418706778662,0.31287835434251376,0.08718676727586812,0.19421247995061403,0.8703222502931085,2.0,0.39042202788385316,0.4864365493826063,0.9362807266663722,0.6313675644096302,0.3669270101960086,0.44660003632040707,1.4109883104178118,
19,Melisandra19,26,0,gd,0,26,Starvation,Simulator,0.04396029689624947,0.8256686494814354,0.17433135051856463,0.10202038127373836,0.2597661160636139,0.7474438989199247,0.8045937607456787,0.707550736395831,0.292449263604169,0.3730351607282144,0.165257026301305,0.26297950331734254,0.9842642753136811,0.6487840273156513,0.16778301798096773,0.290136597761148,0.709863402238852,0.21118612457751573,0.1190496237712042,0.8809503762287958,0.5728926956499355,0.4271073043500645,0.3731505553980348,0.8256686494814354,0.17433135051856463,4.736202909146336,0.2394301980099552,0.26297950331734254,0.26297950331734254,3.8610609849261275,2.6905166656354034,0.28262601017522687,1.8878864471486778,0.6487840273156513,0.4082835226483095,0.352296555383088,0.7648672017722236,0.4333036862276839,0.42998507594658353,0.10936269725707568,0.4191342992974465,0.10749626898664588,0.20641716237035884,1.184050727286584,2.0,0.647703444616912,2.0290959812360128,2.4956075597023273,0.9157245908297734,0.4865880204867385,1.5149266609862548,1.403284626731053,
20,Rickon20,68,0,gd,0,68,Fight,Simulator,0.38622147048607947,0.6336527434834051,0.36634725651659494,0.7300419318186677,0.4833360532198795,0.6420465062249384,0.08956908945754405,0.23147096937044453,0.7685290306295555,0.48031728380708594,0.5315558609508407,0.44666691761292665,0.5329438409905953,0.4021012991779309,0.8086976462032714,0.2702690052058476,0.7297309947941524,0.45798271878698227,0.6967357936727909,0.3032642063272091,0.392485125908861,0.607514874091139,0.4440641869333294,0.6336527434834051,0.36634725651659494,1.7296505766372556,0.525573486447129,0.44666691761292665,0.44666691761292665,4.594216013247442,0.5182182969973904,0.6612416596240126,0.5658927512062645,0.4021012991779309,0.6053994726906011,0.49175119971965964,0.35268275275257,0.48100967469620287,0.4300420089824566,0.05921598233228837,0.5177207408365289,0.10751050224561415,0.15841318587085126,0.4324126441593139,3.0,0.5082488002803404,0.5799996402035724,0.7401027290000208,0.6240612460047763,0.3015759743834482,0.4871917515968643,1.7263351606756199,
